1523400216 & 0.0285795820412 & 0.0150389941603 & 1.0 \\
1519770751 & 0.00468022311872 & 0.0152373522682 & 1.00238816611 \\
1145990549 & 0.0303714959475 & 0.0281574903722 & 1.32933052313 \\
2752007165 & 0.0835636317199 & 0.06750286478 & 0.553559683774 \\
1905041698 & 0.00455744098555 & 0.0115127159615 & 0.79966764906 \\
2659818958 & 0.0833196681295 & 0.0619748730144 & 0.572745829718 \\
